CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBand
C03232,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,131.11,881.54,No,7-12m
C03233,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.5,6309.1,Yes,49m+
C03234,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),123.14,2718.99,No,13-24m
C03235,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),51.75,1122.63,Yes,13-24m
C03236,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.8,5565.37,Yes,49m+
C03237,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,83.88,1865.36,No,13-24m
C03238,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),124.61,1682.85,Yes,13-24m
C03239,Male,1,No,No,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.12,4401.03,No,49m+
C03240,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,103.98,825.41,No,7-12m
C03241,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,110.05,4389.05,Yes,25-48m
C03242,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),100.6,2759.29,Yes,25-48m
C03243,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),108.94,5341.72,No,49m+
C03244,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),123.9,4820.42,Yes,25-48m
C03245,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),115.14,6898.5,No,49m+
C03246,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.25,586.02,No,0-6m
C03247,Male,0,No,Yes,13,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),104.0,1306.21,Yes,13-24m
C03248,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,107.33,3064.24,Yes,25-48m
C03249,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,143.51,297.95,Yes,0-6m
C03250,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,123.66,4686.95,No,25-48m
C03251,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,123.36,4668.32,No,25-48m
C03252,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.93,3191.14,Yes,49m+
C03253,Male,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.79,6163.37,No,49m+
C03254,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),127.91,5531.83,No,25-48m
C03255,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.91,2451.22,No,49m+
C03256,Female,0,Yes,No,28,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.29,2333.51,Yes,25-48m
C03257,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),105.33,7133.06,No,49m+
C03258,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),128.03,1488.59,No,7-12m
C03259,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,99.13,4666.39,Yes,25-48m
C03260,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,118.54,113.39,Yes,0-6m
C03261,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,105.51,3876.35,No,25-48m
C03262,Female,0,Yes,No,64,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),78.07,4934.5,No,49m+
C03263,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),112.36,5884.96,No,49m+
C03264,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,114.96,231.68,Yes,0-6m
C03265,Male,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,124.43,6120.11,No,49m+
C03266,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,106.28,7058.97,Yes,49m+
C03267,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,112.04,3148.96,Yes,25-48m
C03268,Female,0,No,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),108.27,4883.67,No,25-48m
C03269,Male,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,89.65,730.57,No,7-12m
C03270,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,125.04,7017.53,No,49m+
C03271,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.49,8058.8,No,49m+
C03272,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),142.35,6818.02,Yes,49m+
C03273,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,109.88,108.89,Yes,0-6m
C03274,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,106.58,1339.05,Yes,13-24m
C03275,Male,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.14,1090.23,No,25-48m
C03276,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),84.79,757.75,No,7-12m
C03277,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),131.74,376.24,Yes,0-6m
C03278,Male,1,No,No,11,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,91.62,981.57,Yes,7-12m
C03279,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,121.87,7094.79,No,49m+
C03280,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.3,84.51,No,0-6m
C03281,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),134.06,3413.11,Yes,25-48m
C03282,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.19,1429.02,No,25-48m
C03283,Male,0,No,Yes,13,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,93.84,1170.94,Yes,13-24m
C03284,Female,1,No,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),78.09,3816.96,No,25-48m
C03285,Male,1,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),111.43,449.06,Yes,0-6m
C03286,Male,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.08,4275.51,Yes,25-48m
C03287,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.92,2880.14,No,49m+
C03288,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,109.34,2021.0,No,13-24m
C03289,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,106.68,4578.07,Yes,25-48m
C03290,Female,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),47.65,1650.26,No,25-48m
C03291,Female,1,No,Yes,26,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.05,2508.53,Yes,25-48m
C03292,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),108.33,7047.36,Yes,49m+
C03293,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),114.18,4388.89,Yes,25-48m
C03294,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),120.07,1216.85,Yes,7-12m
C03295,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.32,843.52,No,7-12m
C03296,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.33,48.26,No,0-6m
C03297,Female,1,Yes,No,54,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,97.33,5169.98,Yes,49m+
C03298,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.76,711.14,Yes,13-24m
C03299,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),142.68,6084.29,No,25-48m
C03300,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,123.25,1963.61,Yes,13-24m
C03301,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),95.91,4585.32,No,25-48m
C03302,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.22,4351.23,No,25-48m
C03303,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,88.0,513.04,Yes,0-6m
C03304,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,109.59,643.74,Yes,0-6m
C03305,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.56,3130.07,Yes,25-48m
C03306,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,109.93,1013.2,Yes,7-12m
C03307,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,113.46,5190.41,Yes,25-48m
C03308,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.57,2834.17,Yes,49m+
C03309,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,100.69,5778.37,Yes,49m+
C03310,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,109.69,4611.38,Yes,25-48m
C03311,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.76,4076.48,Yes,25-48m
C03312,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.75,6351.59,No,49m+
C03313,Male,0,No,No,35,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),82.87,2972.15,No,25-48m
C03314,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.09,2315.95,Yes,49m+
C03315,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.01,770.72,No,13-24m
C03316,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),139.94,9231.87,No,49m+
C03317,Male,1,No,No,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),97.74,1295.09,No,13-24m
C03318,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.86,2474.19,No,49m+
C03319,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.05,2330.1,No,49m+
C03320,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,128.11,7950.12,No,49m+
C03321,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,106.7,6739.65,Yes,49m+
C03322,Female,1,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.2,3332.65,No,25-48m
C03323,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,95.97,5465.92,No,49m+
C03324,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,102.17,2906.86,Yes,25-48m
C03325,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),144.6,5409.95,No,25-48m
C03326,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,115.03,2575.66,No,13-24m
C03327,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),111.51,1168.88,No,7-12m
C03328,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.01,1680.07,Yes,25-48m
C03329,Male,1,No,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.76,8238.31,No,49m+
C03330,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.06,6322.45,Yes,49m+
C03331,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.72,2235.95,Yes,13-24m
C03332,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),124.19,4257.2,Yes,25-48m
C03333,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),117.58,1080.95,Yes,7-12m
C03334,Male,0,Yes,No,64,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,95.52,6000.5,No,49m+
C03335,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,118.15,5761.54,No,25-48m
C03336,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.35,4773.94,Yes,25-48m
C03337,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,128.14,767.02,Yes,0-6m
C03338,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),142.49,3749.77,Yes,25-48m
C03339,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,110.85,322.82,No,0-6m
C03340,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.75,3247.89,No,49m+
C03341,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),107.57,3861.38,Yes,25-48m
C03342,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),118.79,5855.67,No,49m+
C03343,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),105.07,3628.13,No,25-48m
C03344,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,101.11,4909.84,Yes,25-48m
C03345,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),122.64,7133.11,Yes,49m+
C03346,Female,0,No,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.38,4456.89,No,49m+
C03347,Female,0,Yes,No,30,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.03,3602.03,No,25-48m
C03348,Female,1,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,114.04,4205.15,Yes,25-48m
C03349,Female,0,No,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.82,2878.73,Yes,25-48m
C03350,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),121.62,5636.23,No,25-48m
C03351,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.87,1707.2,No,25-48m
C03352,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.39,634.27,No,7-12m
C03353,Female,0,No,Yes,64,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.43,5784.48,Yes,49m+
C03354,Male,1,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.22,4331.12,No,49m+
C03355,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.34,3334.52,Yes,25-48m
C03356,Female,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,102.32,7519.34,Yes,49m+
C03357,Female,0,Yes,No,48,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),75.24,3551.85,No,25-48m
C03358,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),130.19,9281.29,No,49m+
C03359,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),132.49,3477.47,No,25-48m
C03360,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,119.67,7909.05,Yes,49m+
C03361,Male,1,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.01,2041.38,No,49m+
C03362,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,108.14,3038.03,No,25-48m
C03363,Male,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.69,3508.9,Yes,25-48m
C03364,Male,1,No,No,10,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),91.29,910.31,No,7-12m
C03365,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.18,390.31,Yes,7-12m
C03366,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,114.12,3384.04,Yes,25-48m
C03367,Male,1,No,No,66,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,101.31,6397.07,Yes,49m+
C03368,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.4,2084.02,Yes,13-24m
C03369,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),119.61,1563.49,Yes,13-24m
C03370,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.94,2779.69,No,49m+
C03371,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),134.27,6336.37,Yes,49m+
C03372,Male,1,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.02,821.63,Yes,7-12m
C03373,Male,0,Yes,No,44,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,74.71,3305.86,No,25-48m
C03374,Male,1,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.41,172.88,Yes,0-6m
C03375,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,126.91,2732.36,Yes,13-24m
C03376,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),114.53,4435.06,No,25-48m
C03377,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,95.27,2494.46,No,25-48m
C03378,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,133.77,5290.24,Yes,25-48m
C03379,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,91.03,1951.75,No,13-24m
C03380,Male,1,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,74.95,5314.27,No,49m+
